time_s,position_mm,raw_value
22.637,0.0,10696
22.667,0.0,10699
22.697,0.0,10699
22.726,0.0,10701
22.756,0.0,10699
22.786,0.0,10701
22.816,0.0,10703
22.845,0.0,10704
22.875,0.0,10703
22.905,0.0,10700
22.935,0.0,10706
22.965,0.0,10698
22.994,0.0,10696
23.024,0.0,10695
23.054,0.0,10698
23.084,0.0,10700
23.114,0.0,10701
23.143,0.0,10703
23.173,0.0,10698
23.203,0.0,10695
23.233,0.0,10699
23.262,0.0,10699
23.292,0.0,10699
23.322,0.0,10699
23.352,0.0,10700
23.381,0.0,10701
23.411,0.0,10700
23.441,0.0,10703
23.471,0.0,10698
23.5,0.0,10699
23.53,0.0,10697
23.56,0.0,10700
23.59,0.0,10701
23.619,0.0,10694
23.649,0.0,10705
23.679,0.0,10699
23.709,0.0,10697
23.739,0.0,10700
23.768,0.0,10698
23.798,0.0,10701
23.828,0.0,10697
23.858,0.0,10697
23.887,0.0,10700
23.917,0.0,10697
23.947,0.0,10697
23.977,0.0,10705
24.006,0.0,10700
24.036,0.0,10699
24.066,0.0,10700
24.096,0.0,10625
24.126,1.143,10435
24.155,3.41,10118
24.185,6.313,9655
24.215,9.184,9231
24.244,13.602,8243
24.274,16.929,7719
24.304,19.123,7339
24.334,19.74,7205
24.364,20.0,7158
24.393,20.0,7158
24.423,19.967,7164
24.453,20.005,7157
24.483,19.983,7161
24.512,19.746,7204
24.542,19.426,7272
24.572,18.923,7375
24.602,18.224,7491
24.631,17.132,7687
24.661,15.688,7913
24.691,13.9,8196
24.721,11.806,8597
24.751,8.746,9339
24.781,5.213,9818
24.81,0.745,10482
24.84,0.0,10696
24.87,0.0,10704
24.9,0.0,10698
24.929,0.0,10699
24.959,0.0,10695
24.989,0.0,10705
25.019,0.0,10698
25.049,0.0,10697
25.078,0.0,10695
25.108,0.0,10699
25.138,0.0,10697
25.168,0.0,10699
25.197,0.0,10700
25.227,0.0,10697
25.257,0.0,10695
25.287,0.0,10700
25.317,0.0,10701
25.346,0.0,10696
25.376,0.0,10700
25.406,0.0,10705
25.435,0.0,10705
25.465,0.0,10707
25.495,0.0,10699
25.525,0.0,10698
25.555,0.0,10708
25.584,0.0,10708
25.614,0.0,10697
25.644,0.0,10700
25.674,0.0,10698
25.704,0.0,10702
25.733,0.0,10698
25.763,0.0,10699
25.793,0.0,10700
25.823,0.0,10701
25.852,0.0,10699
25.882,0.0,10695
25.912,0.0,10697
25.942,0.0,10695
25.971,0.0,10704
26.001,0.0,10704
26.031,0.0,10703
26.061,0.0,10704
26.09,0.0,10706
26.12,0.0,10705
26.15,0.0,10700
26.18,0.0,10699
26.209,0.0,10706
26.239,0.0,10697
26.269,0.0,10694
26.299,0.0,10698
26.328,0.0,10702
26.358,0.0,10699
26.388,0.0,10702
26.418,0.0,10699
26.448,0.0,10709
26.478,0.0,10699
26.507,0.0,10695
26.537,0.0,10706
26.567,0.0,10699
26.597,0.0,10698
26.626,0.0,10703
26.656,0.0,10697
26.686,0.0,10699
26.716,0.0,10697
26.745,0.0,10702
26.775,0.0,10703
26.805,0.0,10698
26.835,0.0,10699
26.864,0.0,10700
26.894,0.0,10699
26.924,0.0,10697
26.954,0.0,10697
26.984,0.0,10696
27.013,0.0,10705
27.043,0.0,10698
27.073,0.0,10697
27.103,0.0,10705
27.132,0.0,10702
27.162,0.0,10700
27.192,0.0,10696
27.222,0.0,10694
27.251,0.0,10701
27.281,0.0,10704
27.311,0.0,10703
27.341,0.0,10702
27.371,0.0,10706
27.4,0.0,10702
27.43,0.0,10707
27.46,0.0,10696
27.49,0.0,10695
27.519,0.0,10707
27.549,0.0,10699
27.579,0.0,10702
27.609,0.0,10694
27.638,0.0,10699
27.668,0.0,10705
27.698,0.0,10702
27.728,0.0,10703
27.757,0.0,10706
27.787,0.0,10701
27.817,0.0,10702
27.847,0.0,10697
27.877,0.0,10693
27.906,0.0,10699
27.936,0.0,10697
27.966,0.0,10704
27.996,0.0,10699
28.025,0.0,10704
28.055,0.0,10701
28.085,0.0,10701
28.115,0.0,10700
28.144,0.0,10697
28.174,0.0,10704
28.204,0.0,10698
28.234,0.0,10695
28.264,0.0,10696
28.294,0.0,10702
28.323,0.0,10700
28.353,0.0,10697
28.383,0.0,10696
28.413,0.0,10704
28.442,0.0,10699
28.472,0.0,10696
28.502,0.0,10695
28.532,0.0,10703
28.561,0.0,10702
28.591,0.0,10705
28.621,0.0,10698
28.651,0.0,10705
28.68,0.0,10699
28.71,0.0,10700
28.74,0.0,10697
28.77,0.0,10698
28.799,0.0,10700
28.829,0.0,10701
28.859,0.0,10696
28.889,0.0,10705
28.918,0.0,10699
28.948,0.0,10702
28.978,0.0,10698
29.008,0.0,10697
29.038,0.0,10699
29.067,0.0,10696
29.097,0.0,10705
29.127,0.0,10697
29.157,0.0,10697
29.186,0.0,10700
29.216,0.0,10705
29.246,0.0,10708
29.276,0.0,10699
29.306,0.0,10698
29.335,0.0,10697
29.365,0.0,10697
29.395,0.0,10700
29.425,0.0,10700
29.454,0.0,10698
29.484,0.0,10700
29.514,0.0,10702
29.544,0.0,10700
29.573,0.0,10699
29.603,0.0,10703
29.633,0.0,10703
29.663,0.0,10696
29.693,0.0,10700
29.722,0.0,10699
29.752,0.0,10700
29.782,0.0,10697
29.812,0.0,10705
29.842,0.0,10700
29.871,0.0,10699
29.901,0.0,10702
29.931,0.0,10702
29.96,0.0,10705
29.99,0.0,10699
30.02,0.0,10699
30.05,0.0,10700
30.079,0.0,10699
30.109,0.0,10702
30.139,0.0,10703
30.169,0.0,10696
30.199,0.0,10698
30.229,0.0,10706
30.258,0.0,10698
30.288,0.0,10701
30.318,0.0,10698
30.348,0.0,10698
30.377,0.0,10697
30.407,0.0,10696
30.437,0.0,10698
30.467,0.0,10700
30.496,0.0,10695
30.526,0.0,10697
30.556,0.0,10695
30.586,0.0,10701
30.615,0.0,10702
30.645,0.0,10696
30.675,0.0,10696
30.705,0.0,10700
30.734,0.0,10704
30.764,0.0,10698
30.794,0.0,10695
30.824,0.0,10695
30.854,0.0,10698
30.883,0.0,10699
30.913,0.0,10697
30.943,0.0,10700
30.973,0.0,10704
31.002,0.0,10699
31.032,0.0,10699
31.062,0.0,10695
31.092,0.0,10697
31.121,0.0,10698
31.151,0.0,10705
31.181,0.0,10708
31.211,0.0,10698
31.24,0.0,10697
31.271,0.0,10697
31.3,0.0,10707
31.33,0.0,10699
31.36,0.0,10707
31.39,0.0,10704
31.419,0.0,10697
31.449,0.0,10698
31.479,0.0,10699
31.509,0.0,10706
31.538,0.0,10707
31.568,0.0,10695
31.598,0.0,10699
31.628,0.0,10700
31.657,0.0,10698
31.687,0.0,10699
31.717,0.0,10699
31.747,0.0,10704
31.776,0.0,10700
31.806,0.0,10699
31.836,0.0,10698
31.866,0.0,10699
31.895,0.0,10696
31.925,0.0,10699
31.955,0.0,10703
31.985,0.0,10697
32.015,0.0,10702
32.044,0.0,10704
32.074,0.0,10703
32.104,0.0,10707
32.134,0.0,10704
32.163,0.0,10701
32.193,0.0,10704
32.223,0.0,10700
32.253,0.0,10701
32.283,0.0,10697
32.312,0.0,10706
32.342,0.0,10696
32.372,0.0,10705
32.402,0.0,10705
32.431,0.0,10706
32.461,0.0,10698
32.491,0.0,10702
32.521,0.0,10696
32.55,0.0,10698
32.58,0.0,10698
32.61,0.0,10703
32.64,0.0,10705
32.669,0.0,10704
32.699,0.0,10702
32.729,0.0,10704
32.759,0.0,10704
32.788,0.0,10698
32.819,0.0,10698
32.848,0.0,10706
32.878,0.0,10700
32.908,0.0,10704
32.937,0.0,10695
32.967,0.0,10704
32.997,0.0,10704
33.027,0.0,10704
33.057,0.0,10700
33.086,0.0,10704
33.116,0.0,10700
33.146,0.0,10701
33.176,0.0,10698
33.206,0.0,10697
33.235,0.0,10698
33.265,0.0,10687
33.295,0.286,10539
33.324,2.173,10297
33.354,4.366,9963
33.384,7.552,9527
33.414,11.421,8682
33.443,15.534,7936
33.473,17.928,7547
33.503,19.426,7272
33.533,19.983,7161
33.562,19.972,7163
33.592,20.0,7158
33.622,19.967,7164
33.652,20.0,7158
33.681,19.884,7179
33.711,19.594,7235
33.741,19.195,7323
33.771,18.612,7424
33.801,17.763,7578
33.83,16.529,7782
33.86,14.916,8031
33.89,12.977,8347
33.92,10.477,8910
33.95,7.298,9553
33.979,3.499,10104
34.009,0.0,10626
34.039,0.0,10698
34.069,0.0,10699
34.099,0.0,10702
34.128,0.0,10703
34.158,0.0,10696
34.188,0.0,10697
34.218,0.0,10703
34.247,0.0,10700
34.277,0.0,10699
34.307,0.0,10700
34.337,0.0,10708
34.366,0.0,10703
34.396,0.0,10696
34.426,0.0,10696
34.456,0.0,10702
34.485,0.0,10696
34.515,0.0,10698
34.545,0.0,10699
34.575,0.0,10698
34.605,0.0,10700
34.634,0.0,10696
34.664,0.0,10699
34.694,0.0,10699
34.724,0.0,10698
34.753,0.0,10709
34.783,0.0,10702
34.813,0.0,10697
34.843,0.0,10698
34.872,0.0,10699
34.902,0.0,10700
34.932,0.0,10696
34.962,0.0,10707
34.992,0.0,10696
35.022,0.0,10699
35.051,0.0,10698
35.081,0.0,10700
35.111,0.0,10701
35.141,0.0,10698
35.17,0.0,10704
35.2,0.0,10700
35.23,0.0,10711
35.26,0.0,10701
35.289,0.0,10700
35.319,0.0,10700
35.349,0.0,10707
35.379,0.0,10698
35.408,0.0,10698
35.438,0.0,10700
35.468,0.0,10697
35.498,0.0,10696
35.527,0.0,10697
35.557,0.0,10699
35.587,0.0,10700
35.617,0.0,10702
35.646,0.0,10706
35.676,0.0,10705
35.706,0.0,10698
35.736,0.0,10697
35.766,0.0,10706
35.795,0.0,10698
35.825,0.0,10698
35.855,0.0,10702
35.885,0.0,10701
35.914,0.0,10698
35.944,0.0,10701
35.974,0.0,10698
36.004,0.0,10699
36.033,0.0,10698
36.063,0.0,10697
36.093,0.0,10701
36.123,0.0,10703
36.153,0.0,10703
36.182,0.0,10703
36.212,0.0,10703
36.242,0.0,10704
36.272,0.0,10700
