stroke_no,direction,time_s,position_mm,raw_value
20,DOWN,0.8276,0.0,10617
20,DOWN,0.8319,0.0,10628
20,DOWN,0.8368,0.0117,10613
20,DOWN,0.8417,0.0,10630
20,DOWN,0.8466,0.0,10632
20,DOWN,0.8505,0.0,10620
20,DOWN,0.8548,0.0,10622
20,DOWN,0.8596,0.0,10617
20,DOWN,0.8645,0.0,10627
20,DOWN,0.8684,0.0,10625
20,DOWN,0.8726,0.0,10625
20,DOWN,0.8775,0.0,10621
20,DOWN,0.8825,0.0,10625
20,DOWN,0.8874,0.0,10623
20,DOWN,0.8923,0.0,10625
20,DOWN,0.8962,0.0,10624
20,DOWN,0.9013,0.0,10630
20,DOWN,0.9062,0.0,10629
20,DOWN,0.9101,0.0,10620
20,DOWN,0.9143,0.0,10616
20,DOWN,0.9192,0.0,10628
20,DOWN,0.9242,0.0,10629
20,DOWN,0.929,0.0,10634
20,DOWN,0.9332,0.0,10618
20,DOWN,0.938,0.0,10625
20,DOWN,0.9419,0.0,10626
20,DOWN,0.9461,0.0,10621
20,DOWN,0.9508,0.0,10618
20,DOWN,0.9558,0.0,10626
20,DOWN,0.9596,0.0,10633
20,DOWN,0.9639,0.0,10624
20,DOWN,0.9688,0.0,10627
20,DOWN,0.9737,0.0,10620
20,DOWN,0.9786,0.0,10619
20,DOWN,0.9825,0.0,10625
20,DOWN,0.9868,0.0,10634
20,DOWN,0.9916,0.0,10624
20,DOWN,0.9965,0.0,10620
20,DOWN,1.0015,0.0,10622
20,DOWN,1.0064,0.0,10621
20,DOWN,1.0103,0.0,10624
20,DOWN,1.0145,0.0,10632
20,DOWN,1.0194,0.0,10628
20,DOWN,1.0243,0.0,10625
20,DOWN,1.0292,0.0,10625
20,DOWN,1.0331,0.0,10620
20,DOWN,1.0373,0.0,10620
20,DOWN,1.0423,0.0,10618
20,DOWN,1.0472,0.0,10633
20,DOWN,1.0521,0.0,10634
20,DOWN,1.056,0.0,10635
20,DOWN,1.0602,0.0,10628
20,DOWN,1.0651,0.0,10625
20,DOWN,1.07,0.0,10636
20,DOWN,1.0749,0.0,10636
20,DOWN,1.0788,0.0,10623
20,DOWN,1.083,0.0,10615
20,DOWN,1.088,0.0,10615
20,DOWN,1.0928,0.0,10632
20,DOWN,1.0978,0.0,10624
20,DOWN,1.1016,0.0,10623
21,UP,-0.0002,0.1287,10593
21,UP,0.0048,0.7602,10485
21,UP,0.0097,1.1187,10425
21,UP,0.0146,1.4,10380
21,UP,0.0195,1.5063,10363
21,UP,0.0244,1.3687,10385
21,UP,0.0283,1.1625,10418
21,UP,0.0325,0.807,10477
21,UP,0.0375,0.2865,10566
21,UP,0.0424,0.2105,10579
21,UP,0.0473,0.4503,10538
21,UP,0.0522,0.5322,10524
21,UP,0.0561,0.4503,10538
21,UP,0.0604,0.2222,10577
21,UP,0.0653,0.0994,10598
21,UP,0.0702,0.1754,10585
21,UP,0.0751,0.2632,10570
21,UP,0.079,0.1696,10586
21,UP,0.0832,0.0702,10603
21,UP,0.0881,0.1404,10591
21,UP,0.0931,0.1871,10583
21,UP,0.098,0.0936,10599
22,DOWN,-0.0021,0.1053,10597
22,DOWN,0.0019,0.0994,10598
22,DOWN,0.0061,0.0351,10609
22,DOWN,0.011,0.0585,10605
22,DOWN,0.0159,0.0351,10609
22,DOWN,0.0209,0.076,10602
22,DOWN,0.0257,0.0,10619
22,DOWN,0.0296,0.0058,10614
22,DOWN,0.0339,0.0,10618
22,DOWN,0.0388,0.0,10619
22,DOWN,0.0436,0.0,10620
22,DOWN,0.0475,0.0,10624
22,DOWN,0.0517,0.0,10622
22,DOWN,0.0566,0.0,10618
22,DOWN,0.0615,0.0,10619
22,DOWN,0.0664,0.0,10622
22,DOWN,0.0703,0.0,10618
22,DOWN,0.0746,0.0,10618
22,DOWN,0.0795,0.0,10624
22,DOWN,0.0844,0.0,10619
22,DOWN,0.0893,0.0,10616
22,DOWN,0.0942,0.0,10624
22,DOWN,0.0981,0.0,10626
23,UP,-0.0037,0.0,10626
23,UP,0.0012,0.269,10569
23,UP,0.0061,0.7778,10482
23,UP,0.0111,1.1187,10425
23,UP,0.015,1.2375,10406
23,UP,0.0192,1.325,10392
23,UP,0.0241,1.1,10428
23,UP,0.029,0.7953,10479
23,UP,0.0339,0.462,10536
23,UP,0.0378,0.1462,10590
23,UP,0.042,0.2632,10570
23,UP,0.047,0.4327,10541
23,UP,0.0518,0.4561,10537
23,UP,0.0567,0.269,10569
23,UP,0.0616,0.1579,10588
23,UP,0.0656,0.1579,10588
23,UP,0.0698,0.2281,10576
23,UP,0.0747,0.1871,10583
23,UP,0.0796,0.0994,10598
23,UP,0.0846,0.1228,10594
23,UP,0.0895,0.152,10589
23,UP,0.0934,0.1462,10590
23,UP,0.0976,0.1228,10594
24,DOWN,-0.0025,0.0994,10598
24,DOWN,0.0025,0.0,10615
24,DOWN,0.0074,0.0292,10610
24,DOWN,0.0123,0.0585,10605
24,DOWN,0.0162,0.0,10615
24,DOWN,0.0204,0.0292,10610
24,DOWN,0.0254,0.0,10622
24,DOWN,0.0303,0.0234,10611
24,DOWN,0.0352,0.0,10624
24,DOWN,0.0401,0.0,10624
24,DOWN,0.044,0.0,10625
24,DOWN,0.0482,0.0,10624
24,DOWN,0.0531,0.0,10623
24,DOWN,0.058,0.0,10625
24,DOWN,0.0629,0.0,10624
24,DOWN,0.0669,0.0,10626
24,DOWN,0.071,0.0,10623
24,DOWN,0.0759,0.0,10618
24,DOWN,0.0809,0.0,10617
24,DOWN,0.0858,0.0,10627
24,DOWN,0.0896,0.0,10627
24,DOWN,0.0939,0.0,10623
24,DOWN,0.0988,0.0,10625
24,DOWN,0.1037,0.0,10623
24,DOWN,0.1086,0.0,10624
24,DOWN,0.1125,0.0,10622
24,DOWN,0.1167,0.0,10624
24,DOWN,0.1216,0.0,10624
24,DOWN,0.1265,0.0,10625
24,DOWN,0.1315,0.0,10624
24,DOWN,0.1367,0.0,10623
24,DOWN,0.1416,0.0,10623
24,DOWN,0.1465,0.0,10625
24,DOWN,0.1514,0.0,10620
24,DOWN,0.1563,0.0,10621
24,DOWN,0.1602,0.0,10620
24,DOWN,0.1644,0.0,10625
24,DOWN,0.1693,0.0,10622
24,DOWN,0.1743,0.0,10623
24,DOWN,0.1791,0.0,10623
24,DOWN,0.1833,0.0,10628
24,DOWN,0.1881,0.0,10623
24,DOWN,0.1932,0.0,10624
24,DOWN,0.1981,0.0,10628
24,DOWN,0.2029,0.0,10629
24,DOWN,0.208,0.0,10631
24,DOWN,0.2129,0.0,10627
24,DOWN,0.2181,0.0,10619
24,DOWN,0.2228,0.0,10627
24,DOWN,0.2277,0.0,10622
24,DOWN,0.2316,0.0,10629
24,DOWN,0.2359,0.0,10631
24,DOWN,0.2407,0.0,10633
24,DOWN,0.2456,0.0,10631
24,DOWN,0.2505,0.0,10628
24,DOWN,0.2544,0.0,10627
24,DOWN,0.2587,0.0,10628
24,DOWN,0.2636,0.0,10626
24,DOWN,0.2685,0.0,10629
24,DOWN,0.2734,0.0,10625
24,DOWN,0.2773,0.0,10626
24,DOWN,0.2815,0.0,10623
24,DOWN,0.2864,0.0,10627
24,DOWN,0.2914,0.0,10626
24,DOWN,0.2963,0.0,10624
24,DOWN,0.3012,0.0117,10613
24,DOWN,0.3051,0.0,10627
24,DOWN,0.3093,0.0,10622
24,DOWN,0.3142,0.0,10622
24,DOWN,0.3191,0.0,10623
24,DOWN,0.323,0.0,10624
24,DOWN,0.3272,0.0,10624
24,DOWN,0.3322,0.0,10625
24,DOWN,0.3371,0.0,10624
24,DOWN,0.342,0.0,10622
24,DOWN,0.3471,0.0,10622
24,DOWN,0.352,0.0,10622
24,DOWN,0.357,0.0,10625
24,DOWN,0.3621,0.0,10625
24,DOWN,0.3668,0.0,10625
24,DOWN,0.3717,0.0,10624
24,DOWN,0.3756,0.0,10623
24,DOWN,0.3799,0.0,10624
24,DOWN,0.3848,0.0,10624
24,DOWN,0.3897,0.0,10627
24,DOWN,0.3946,0.0,10626
24,DOWN,0.3985,0.0,10624
24,DOWN,0.4024,0.0,10628
24,DOWN,0.4067,0.0,10618
24,DOWN,0.4116,0.0,10617
24,DOWN,0.4165,0.0,10625
24,DOWN,0.4214,0.0,10624
24,DOWN,0.4253,0.0,10623
24,DOWN,0.4304,0.0,10619
24,DOWN,0.4353,0.0,10626
24,DOWN,0.4402,0.0,10623
24,DOWN,0.4441,0.0,10624
24,DOWN,0.4483,0.0,10622
24,DOWN,0.4532,0.0,10621
24,DOWN,0.4581,0.0,10623
24,DOWN,0.462,0.0,10623
24,DOWN,0.4662,0.0,10621
24,DOWN,0.4711,0.0,10625
24,DOWN,0.476,0.0,10619
24,DOWN,0.4809,0.0,10619
24,DOWN,0.4848,0.0,10621
24,DOWN,0.4887,0.0,10622
24,DOWN,0.493,0.0,10618
24,DOWN,0.4979,0.0,10621
24,DOWN,0.5028,0.0,10622
24,DOWN,0.5077,0.0,10621
24,DOWN,0.5116,0.0,10618
24,DOWN,0.5158,0.0,10622
24,DOWN,0.5207,0.0,10621
24,DOWN,0.5256,0.0,10622
24,DOWN,0.5306,0.0,10622
24,DOWN,0.5355,0.0,10622
24,DOWN,0.5394,0.0,10629
24,DOWN,0.5437,0.0,10623
24,DOWN,0.5486,0.0,10623
24,DOWN,0.5534,0.0,10624
24,DOWN,0.5585,0.0,10625
24,DOWN,0.5634,0.0,10627
24,DOWN,0.5683,0.0,10625
24,DOWN,0.5734,0.0,10623
24,DOWN,0.5783,0.0058,10614
24,DOWN,0.5831,0.0,10627
24,DOWN,0.5883,0.0,10622
24,DOWN,0.5931,0.0,10623
24,DOWN,0.5971,0.0,10623
24,DOWN,0.6022,0.0,10624
24,DOWN,0.607,0.0,10623
24,DOWN,0.6121,0.0,10623
24,DOWN,0.6169,0.0,10624
24,DOWN,0.6221,0.0,10626
24,DOWN,0.6271,0.0,10618
24,DOWN,0.6319,0.0,10624
24,DOWN,0.6367,0.0,10623
24,DOWN,0.6406,0.0,10624
24,DOWN,0.6449,0.0,10625
24,DOWN,0.6498,0.0,10622
24,DOWN,0.6547,0.0,10622
24,DOWN,0.6596,0.0,10622
24,DOWN,0.6645,0.0,10618
24,DOWN,0.6684,0.0,10623
24,DOWN,0.6727,0.0,10623
24,DOWN,0.6776,0.0,10623
24,DOWN,0.6825,0.0,10623
24,DOWN,0.6874,0.0,10623
24,DOWN,0.6913,0.0,10624
24,DOWN,0.6955,0.0,10622
24,DOWN,0.7004,0.0,10623
24,DOWN,0.7053,0.0,10623
24,DOWN,0.7102,0.0,10615
24,DOWN,0.7151,0.0,10625
24,DOWN,0.719,0.0117,10613
24,DOWN,0.7233,0.0,10624
24,DOWN,0.7282,0.0,10624
24,DOWN,0.7332,0.0,10615
24,DOWN,0.7383,0.0,10623
24,DOWN,0.7431,0.0,10624
24,DOWN,0.748,0.0,10622
24,DOWN,0.7531,0.0,10616
24,DOWN,0.7581,0.0,10624
24,DOWN,0.7628,0.0,10625
24,DOWN,0.7671,0.0,10628
24,DOWN,0.772,0.0,10619
24,DOWN,0.7767,0.0,10615
24,DOWN,0.7807,0.0,10620
24,DOWN,0.7849,0.0,10626
24,DOWN,0.7898,0.0,10619
24,DOWN,0.7946,0.0,10630
24,DOWN,0.7985,0.0,10625
24,DOWN,0.8027,0.0,10616
24,DOWN,0.8077,0.0,10617
24,DOWN,0.8126,0.0,10623
24,DOWN,0.8175,0.0,10618
24,DOWN,0.8214,0.0,10618
24,DOWN,0.8256,0.0,10618
24,DOWN,0.8305,0.0,10617
24,DOWN,0.8354,0.0,10618
24,DOWN,0.8403,0.0,10617
24,DOWN,0.8452,0.0,10617
24,DOWN,0.8491,0.0,10617
24,DOWN,0.8533,0.0,10618
24,DOWN,0.8582,0.0058,10614
24,DOWN,0.8631,0.0,10626
24,DOWN,0.868,0.0,10617
24,DOWN,0.872,0.0,10624
24,DOWN,0.8762,0.0,10616
24,DOWN,0.8811,0.0,10615
24,DOWN,0.886,0.0,10620
24,DOWN,0.8909,0.0,10617
24,DOWN,0.8948,0.0,10618
24,DOWN,0.899,0.0,10618
24,DOWN,0.904,0.0,10618
24,DOWN,0.9088,0.0,10623
24,DOWN,0.9138,0.0,10624
24,DOWN,0.9187,0.0,10623
24,DOWN,0.9226,0.0,10625
24,DOWN,0.9268,0.0,10621
24,DOWN,0.9317,0.0,10622
24,DOWN,0.9367,0.0,10621
24,DOWN,0.9416,0.0,10618
24,DOWN,0.9465,0.0,10620
24,DOWN,0.9504,0.0,10619
24,DOWN,0.9547,0.0,10623
24,DOWN,0.9596,0.0,10621
24,DOWN,0.9645,0.0,10625
24,DOWN,0.9694,0.0,10619
24,DOWN,0.9743,0.0,10628
24,DOWN,0.9794,0.0,10627
24,DOWN,0.9843,0.0,10630
24,DOWN,0.9895,0.0,10619
24,DOWN,0.9944,0.0,10631
24,DOWN,0.9992,0.0,10630
24,DOWN,1.0031,0.0,10627
24,DOWN,1.0073,0.0,10628
24,DOWN,1.0122,0.0,10627
24,DOWN,1.0171,0.0,10626
24,DOWN,1.0221,0.0,10632
24,DOWN,1.0271,0.0,10629
24,DOWN,1.0321,0.0,10623
24,DOWN,1.0367,0.0,10622
24,DOWN,1.041,0.0,10625
24,DOWN,1.0459,0.0,10622
24,DOWN,1.0508,0.0,10621
24,DOWN,1.0557,0.0,10622
24,DOWN,1.0596,0.0,10620
24,DOWN,1.0639,0.0,10620
24,DOWN,1.0688,0.0,10616
24,DOWN,1.0737,0.0,10625
24,DOWN,1.0786,0.0,10616
24,DOWN,1.0835,0.0,10616
24,DOWN,1.0874,0.0,10623
24,DOWN,1.0916,0.0,10619
24,DOWN,1.0965,0.0,10624
25,UP,-0.0046,0.0117,10613
25,UP,0.0005,0.193,10582
25,UP,0.0054,0.6433,10505
25,UP,0.0103,0.9942,10445
25,UP,0.0152,1.125,10424
25,UP,0.0201,1.0813,10431
25,UP,0.0241,0.8304,10473
25,UP,0.0283,0.4503,10538
25,UP,0.0332,0.076,10602
25,UP,0.0381,0.2047,10580
25,UP,0.043,0.2573,10571
25,UP,0.0469,0.2281,10576
25,UP,0.0508,0.0994,10598
25,UP,0.0551,0.0994,10598
25,UP,0.06,0.1462,10590
25,UP,0.0649,0.0936,10599
25,UP,0.0698,0.1053,10597
25,UP,0.0737,0.1228,10594
25,UP,0.078,0.117,10595
25,UP,0.0828,0.0994,10598
25,UP,0.0878,0.0819,10601
25,UP,0.0927,0.0819,10601
25,UP,0.0976,0.0936,10599
26,DOWN,-0.0035,0.1228,10594
26,DOWN,0.0008,0.0702,10603
26,DOWN,0.0057,0.0351,10609
26,DOWN,0.0106,0.0058,10614
26,DOWN,0.0155,0.0,10617
26,DOWN,0.0204,0.0117,10613
26,DOWN,0.0243,0.0,10617
26,DOWN,0.0286,0.0,10620
26,DOWN,0.0335,0.0,10619
26,DOWN,0.0384,0.0,10619
26,DOWN,0.0433,0.0,10623
26,DOWN,0.0482,0.0,10619
26,DOWN,0.0521,0.0351,10609
26,DOWN,0.0564,0.0,10618
